H,R,T
http://nlp_microbe.ccnu.edu.cn/entity/729,MDrelation,http://www.ihtsdo.org/SCT_34000006
https://www.kegg.jp/entry/C00089,NDrelation,http://www.ihtsdo.org/SCT_64226004
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/84136
http://nlp_microbe.ccnu.edu.cn/entity/143361,NMrelation,https://www.kegg.jp/entry/C00033
http://nlp_microbe.ccnu.edu.cn/entity/246432,MDrelation,http://www.ihtsdo.org/SCT_308125009
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_267511009
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_225655006
http://nlp_microbe.ccnu.edu.cn/entity/562,NMrelation,https://www.kegg.jp/entry/C21574
http://nlp_microbe.ccnu.edu.cn/entity/442694,MDrelation,http://www.ihtsdo.org/SCT_268753005
https://www.kegg.jp/entry/C00068,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/817
http://nlp_microbe.ccnu.edu.cn/entity/1773,MDrelation,http://www.ihtsdo.org/SCT_373576009
http://nlp_microbe.ccnu.edu.cn/entity/1302,NMrelation,https://www.kegg.jp/entry/C00158
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/216816
http://nlp_microbe.ccnu.edu.cn/entity/143361,MDrelation,http://www.ihtsdo.org/SCT_77176002
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_191044006
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/197
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_24079001
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_233815004
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_74400008
https://www.kegg.jp/entry/C00718,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/837
http://nlp_microbe.ccnu.edu.cn/entity/119219,MDrelation,http://www.ihtsdo.org/SCT_154730001
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1661425
http://nlp_microbe.ccnu.edu.cn/entity/287,MDrelation,http://www.ihtsdo.org/SCT_13645005
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_443265004
https://www.kegg.jp/entry/C00864,NDrelation,http://www.ihtsdo.org/SCT_2556008
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_449908004
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_203094001
http://nlp_microbe.ccnu.edu.cn/entity/216816,NMrelation,https://www.kegg.jp/entry/C01209
http://nlp_microbe.ccnu.edu.cn/entity/649756,MDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C05744
https://www.kegg.jp/entry/C00016,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/36874
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_224729007
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28131
http://nlp_microbe.ccnu.edu.cn/entity/29380,MDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/1351,NMrelation,https://www.kegg.jp/entry/C01101
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C01209
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/152839
http://nlp_microbe.ccnu.edu.cn/entity/303,MDrelation,http://www.ihtsdo.org/SCT_109841003
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_190608007
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/582
https://www.kegg.jp/entry/C01673,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/2702
http://nlp_microbe.ccnu.edu.cn/entity/1624,NMrelation,https://www.kegg.jp/entry/C00197
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/80852
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_187875007
http://nlp_microbe.ccnu.edu.cn/entity/1303,NMrelation,https://www.kegg.jp/entry/C01302
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_1187379001
http://nlp_microbe.ccnu.edu.cn/entity/729,MDrelation,http://www.ihtsdo.org/SCT_80967001
http://nlp_microbe.ccnu.edu.cn/entity/1598,MDrelation,http://www.ihtsdo.org/SCT_267893001
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_41565005
http://nlp_microbe.ccnu.edu.cn/entity/1351,NMrelation,https://www.kegg.jp/entry/C03291
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/222805
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/863
http://nlp_microbe.ccnu.edu.cn/entity/139,NMrelation,https://www.kegg.jp/entry/C04619
https://www.kegg.jp/entry/C00864,NDrelation,http://www.ihtsdo.org/SCT_238128006
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_157257005
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/152500
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/287
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1605
http://nlp_microbe.ccnu.edu.cn/entity/1305,MDrelation,http://www.ihtsdo.org/SCT_449908004
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/446660
http://nlp_microbe.ccnu.edu.cn/entity/471,MDrelation,http://www.ihtsdo.org/SCT_190608007
http://nlp_microbe.ccnu.edu.cn/entity/817,MDrelation,http://www.ihtsdo.org/SCT_59770006
http://nlp_microbe.ccnu.edu.cn/entity/28116,MDrelation,http://www.ihtsdo.org/SCT_781382000
http://nlp_microbe.ccnu.edu.cn/entity/585,NMrelation,https://www.kegg.jp/entry/C01832
http://nlp_microbe.ccnu.edu.cn/entity/1358,NMrelation,https://www.kegg.jp/entry/C11434
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/152839
https://www.kegg.jp/entry/C00078,NDrelation,http://www.ihtsdo.org/SCT_200936003
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_269324003
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_93880001
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_74400008
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1001583
http://nlp_microbe.ccnu.edu.cn/entity/152839,MDrelation,http://www.ihtsdo.org/SCT_157257005
http://nlp_microbe.ccnu.edu.cn/entity/703,MDrelation,http://www.ihtsdo.org/SCT_58703003
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_414915002
http://nlp_microbe.ccnu.edu.cn/entity/817,MDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/45634,MDrelation,http://www.ihtsdo.org/SCT_414915002
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28131
http://nlp_microbe.ccnu.edu.cn/entity/1351,NMrelation,https://www.kegg.jp/entry/C00236
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_35604006
http://nlp_microbe.ccnu.edu.cn/entity/1309,MDrelation,http://www.ihtsdo.org/SCT_204507004
http://nlp_microbe.ccnu.edu.cn/entity/1351,NMrelation,https://www.kegg.jp/entry/C19845
https://www.kegg.jp/entry/C00369,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/729
http://nlp_microbe.ccnu.edu.cn/entity/562,NMrelation,https://www.kegg.jp/entry/C00407
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/139
http://nlp_microbe.ccnu.edu.cn/entity/1771,NMrelation,https://www.kegg.jp/entry/C06231
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_44054006
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_367127009
http://nlp_microbe.ccnu.edu.cn/entity/239935,MDrelation,http://www.ihtsdo.org/SCT_267893001
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_70241007
https://www.kegg.jp/entry/C00016,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1351
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1351
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/703
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/856
https://www.kegg.jp/entry/C00072,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28037
http://nlp_microbe.ccnu.edu.cn/entity/585,MDrelation,http://www.ihtsdo.org/SCT_267888004
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_308125009
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/543734
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/160488
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_154774004
https://www.kegg.jp/entry/C16439,NDrelation,http://www.ihtsdo.org/SCT_155807008
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/585
http://nlp_microbe.ccnu.edu.cn/entity/1771,MDrelation,http://www.ihtsdo.org/SCT_154730001
http://nlp_microbe.ccnu.edu.cn/entity/1590,MDrelation,http://www.ihtsdo.org/SCT_56925008
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/582
https://www.kegg.jp/entry/C00016,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1428
https://www.kegg.jp/entry/C00089,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/194702
https://www.kegg.jp/entry/C00068,NDrelation,http://www.ihtsdo.org/SCT_723190009
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_24526004
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/486
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/246432
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_19943007
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_73211009
http://nlp_microbe.ccnu.edu.cn/entity/139,NMrelation,https://www.kegg.jp/entry/C05923
http://nlp_microbe.ccnu.edu.cn/entity/436397,MDrelation,http://www.ihtsdo.org/SCT_11817007
http://nlp_microbe.ccnu.edu.cn/entity/582,MDrelation,http://www.ihtsdo.org/SCT_33449004
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C00416
http://nlp_microbe.ccnu.edu.cn/entity/851,MDrelation,http://www.ihtsdo.org/SCT_34000006
http://nlp_microbe.ccnu.edu.cn/entity/29466,MDrelation,http://www.ihtsdo.org/SCT_449908004
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_13746004
http://nlp_microbe.ccnu.edu.cn/entity/562,NMrelation,https://www.kegg.jp/entry/C00224
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_91487003
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_190595009
http://nlp_microbe.ccnu.edu.cn/entity/1598,MDrelation,http://www.ihtsdo.org/SCT_224729007
https://www.kegg.jp/entry/C00061,NDrelation,http://www.ihtsdo.org/SCT_41864002
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/548
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_52448006
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/272621
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_269324003
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_24079001
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_154671004
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_204507004
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_233815004
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/43767
http://nlp_microbe.ccnu.edu.cn/entity/1624,NMrelation,https://www.kegg.jp/entry/C05763
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/863
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/669
http://nlp_microbe.ccnu.edu.cn/entity/671224,MDrelation,http://www.ihtsdo.org/SCT_44054006
http://nlp_microbe.ccnu.edu.cn/entity/585,NMrelation,https://www.kegg.jp/entry/C00295
http://nlp_microbe.ccnu.edu.cn/entity/1465,MDrelation,http://www.ihtsdo.org/SCT_267495004
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_156496007
https://www.kegg.jp/entry/C00061,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28112
http://nlp_microbe.ccnu.edu.cn/entity/486,MDrelation,http://www.ihtsdo.org/SCT_154671004
http://nlp_microbe.ccnu.edu.cn/entity/1773,NMrelation,https://www.kegg.jp/entry/C05260
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_267511009
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_449908004
http://nlp_microbe.ccnu.edu.cn/entity/28037,NMrelation,https://www.kegg.jp/entry/C00269
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/143361
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1610855
https://www.kegg.jp/entry/C00016,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/817
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/729
http://nlp_microbe.ccnu.edu.cn/entity/67265,MDrelation,http://www.ihtsdo.org/SCT_190608007
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/138074
http://nlp_microbe.ccnu.edu.cn/entity/137658,MDrelation,http://www.ihtsdo.org/SCT_246199000
http://nlp_microbe.ccnu.edu.cn/entity/2124,MDrelation,http://www.ihtsdo.org/SCT_41565005
http://nlp_microbe.ccnu.edu.cn/entity/33038,MDrelation,http://www.ihtsdo.org/SCT_235917005
http://nlp_microbe.ccnu.edu.cn/entity/1354,MDrelation,http://www.ihtsdo.org/SCT_267888004
http://nlp_microbe.ccnu.edu.cn/entity/486,MDrelation,http://www.ihtsdo.org/SCT_5476005
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_2492009
http://nlp_microbe.ccnu.edu.cn/entity/28116,MDrelation,http://www.ihtsdo.org/SCT_24079001
http://nlp_microbe.ccnu.edu.cn/entity/582,NMrelation,https://www.kegg.jp/entry/C00119
http://nlp_microbe.ccnu.edu.cn/entity/1661425,MDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/1309,NMrelation,https://www.kegg.jp/entry/C06504
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_44054006
http://nlp_microbe.ccnu.edu.cn/entity/28141,MDrelation,http://www.ihtsdo.org/SCT_156496007
http://nlp_microbe.ccnu.edu.cn/entity/1590,NMrelation,https://www.kegg.jp/entry/C00668
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_226586002
http://nlp_microbe.ccnu.edu.cn/entity/28112,NMrelation,https://www.kegg.jp/entry/C00921
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/446660
http://nlp_microbe.ccnu.edu.cn/entity/84024,MDrelation,http://www.ihtsdo.org/SCT_34000006
http://nlp_microbe.ccnu.edu.cn/entity/1492,NMrelation,https://www.kegg.jp/entry/C04823
http://nlp_microbe.ccnu.edu.cn/entity/292,MDrelation,http://www.ihtsdo.org/SCT_154776002
http://nlp_microbe.ccnu.edu.cn/entity/152839,MDrelation,http://www.ihtsdo.org/SCT_363358000
http://nlp_microbe.ccnu.edu.cn/entity/582,NMrelation,https://www.kegg.jp/entry/C06054
http://nlp_microbe.ccnu.edu.cn/entity/1512,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/562
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_48532005
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_227588009
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1309
https://www.kegg.jp/entry/C00061,NDrelation,http://www.ihtsdo.org/SCT_126824007
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_201818008
http://nlp_microbe.ccnu.edu.cn/entity/1610855,MDrelation,http://www.ihtsdo.org/SCT_201887006
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1351
https://www.kegg.jp/entry/C00153,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1328
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/52229
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1578
http://nlp_microbe.ccnu.edu.cn/entity/139,MDrelation,http://www.ihtsdo.org/SCT_33937009
http://nlp_microbe.ccnu.edu.cn/entity/1396,MDrelation,http://www.ihtsdo.org/SCT_13746004
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_260372006
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_268753005
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_46635009
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_267409003
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_443265004
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/264462
https://www.kegg.jp/entry/C00718,NDrelation,http://www.ihtsdo.org/SCT_19943007
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_224729007
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_269561006
http://nlp_microbe.ccnu.edu.cn/entity/28449,NMrelation,https://www.kegg.jp/entry/C04133
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/197
https://www.kegg.jp/entry/C00318,NDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/851,MDrelation,http://www.ihtsdo.org/SCT_201886002
http://nlp_microbe.ccnu.edu.cn/entity/446660,MDrelation,http://www.ihtsdo.org/SCT_2492009
http://nlp_microbe.ccnu.edu.cn/entity/1280,MDrelation,http://www.ihtsdo.org/SCT_13746004
http://nlp_microbe.ccnu.edu.cn/entity/1519,MDrelation,http://www.ihtsdo.org/SCT_267888004
http://nlp_microbe.ccnu.edu.cn/entity/1765,MDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/55087,MDrelation,http://www.ihtsdo.org/SCT_154774004
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1309
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28037
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_58703003
http://nlp_microbe.ccnu.edu.cn/entity/1351,NMrelation,https://www.kegg.jp/entry/C01165
https://www.kegg.jp/entry/C00379,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/138595
https://www.kegg.jp/entry/C05443,NDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/585,NMrelation,https://www.kegg.jp/entry/C05759
https://www.kegg.jp/entry/C00718,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1397
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_154889000
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/222805
http://nlp_microbe.ccnu.edu.cn/entity/821,NMrelation,https://www.kegg.jp/entry/C04732
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1773
http://nlp_microbe.ccnu.edu.cn/entity/70863,MDrelation,http://www.ihtsdo.org/SCT_201886002
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/568703
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_267467004
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/137658
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/863
http://nlp_microbe.ccnu.edu.cn/entity/856,MDrelation,http://www.ihtsdo.org/SCT_267511009
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/703
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1463164
http://nlp_microbe.ccnu.edu.cn/entity/216816,NMrelation,https://www.kegg.jp/entry/C00459
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1110546
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28080
http://nlp_microbe.ccnu.edu.cn/entity/821,MDrelation,http://www.ihtsdo.org/SCT_19943007
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/294
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_41565005
https://www.kegg.jp/entry/C00153,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1520
https://www.kegg.jp/entry/C00068,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/821
http://nlp_microbe.ccnu.edu.cn/entity/1270,NMrelation,https://www.kegg.jp/entry/C04895
http://nlp_microbe.ccnu.edu.cn/entity/1309,NMrelation,https://www.kegg.jp/entry/C00092
http://nlp_microbe.ccnu.edu.cn/entity/33894,MDrelation,http://www.ihtsdo.org/SCT_267467004
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1766
https://www.kegg.jp/entry/C00153,NDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/105837,MDrelation,http://www.ihtsdo.org/SCT_46635009
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/590
http://nlp_microbe.ccnu.edu.cn/entity/536,MDrelation,http://www.ihtsdo.org/SCT_154774004
http://nlp_microbe.ccnu.edu.cn/entity/287,MDrelation,http://www.ihtsdo.org/SCT_13645005
http://nlp_microbe.ccnu.edu.cn/entity/1309,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_302868002
