"keggcom","disease","text"
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_268145008","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_268149002","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_156890007","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_203961001","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_204016007","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_268308005","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_203926007","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_156885009","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_156887001","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_268306009","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_89369001","Results: Folic acid interventions in Ethiopia would have prevented about 41,610 cases of folic acid-preventable spina bifida and anencephaly-affected pregnancies during the year 2016."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_154313001","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_186392004","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_40555009","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_91302008","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_105592009","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_187333004","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_266089004","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_445101001","Update to the Vitamin C, Thiamine and Steroids in Sepsis (VICTAS) protocol: statistical analysis plan for a prospective, multicenter, double-blind, adaptive sample size, randomized, placebo-controlled, clinical trial"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_154786001","Suboptimal Biochemical Riboflavin Status Is Associated with Lower Hemoglobin and Higher Rates of Anemia in a Sample of Canadian and Malaysian Women of Reproductive Age"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_154812000","Suboptimal Biochemical Riboflavin Status Is Associated with Lower Hemoglobin and Higher Rates of Anemia in a Sample of Canadian and Malaysian Women of Reproductive Age"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_191277004","Suboptimal Biochemical Riboflavin Status Is Associated with Lower Hemoglobin and Higher Rates of Anemia in a Sample of Canadian and Malaysian Women of Reproductive Age"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_267531008","Suboptimal Biochemical Riboflavin Status Is Associated with Lower Hemoglobin and Higher Rates of Anemia in a Sample of Canadian and Malaysian Women of Reproductive Age"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_64593003","Suboptimal Biochemical Riboflavin Status Is Associated with Lower Hemoglobin and Higher Rates of Anemia in a Sample of Canadian and Malaysian Women of Reproductive Age"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_271737000","Suboptimal Biochemical Riboflavin Status Is Associated with Lower Hemoglobin and Higher Rates of Anemia in a Sample of Canadian and Malaysian Women of Reproductive Age"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_64572001","Background and aims: Glutamate, glutamine are involved in energy metabolism, and have been related to cardiometabolic disorders."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_2911006","Starch digestibility was lower (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) for dogs fed the basic diet + corn meal."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_46014006","Starch digestibility was lower (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) for dogs fed the basic diet + corn meal."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_201038005","Starch digestibility was lower (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) for dogs fed the basic diet + corn meal."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_201039002","Starch digestibility was lower (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) for dogs fed the basic diet + corn meal."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_2447002","Starch digestibility was lower (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) for dogs fed the basic diet + corn meal."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_412357001","Starch digestibility was lower (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) for dogs fed the basic diet + corn meal."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_166702002","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_154752005","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_267505006","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_66931009","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_154634001","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_154645003","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_154646002","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_190230000","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_187597000","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_108369006","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_189542002","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_86251006","A Diet Rich in Fish Oil and Leucine Ameliorates Hypercalcemia in Tumour-Induced Cachectic Mice"
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_107656002","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_112635002","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_157028001","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_157033002","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_157034008","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_205842001","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_205999005","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_21390004","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_268359006","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_276654001","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_276655000","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_385297003","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_443341004","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_66091009","Folic acid concentrations increased and the percentage of individuals with glucose (40.4% to 3.7%), triglycerides (38% to 7.4%), HDL cholesterol (31 % to 7.4%) and uric acid (70.5% to 11.1%) abnormalities reduced."
